Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method of Operation Code,Method of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location,Location_2,Population,STATEFP,PLACEFP,PLACENS,GEOID,GEOIDFQ,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NUMPOINTS
NS,Norfolk Southern Railway Company,2018,127997,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12799720180105,18,1,,,,,,NS,Norfolk Southern Railway Company,127997,18,1,,5,1/5/2018,2:12 AM,1,Derailment,0,0,0,0,LAKE,,,NEW HAVEN,B365.4,18,IN,INDIANA,3,ALLEN,4,72,4,Dark,2,Cloudy,1,Main,SINGLE MAIN TRACK,2,0,3,East,1,Freight Train,Yes,50EL,22,Recorded,22,12041,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0,Not a remotely controlled operation,NS,297686,73,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,85,0,0,0,0,7,0,0,0,0,115389,238346,353735,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,1,1,0,3,27,3,27,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.072406,-85.027451,TRAIN 50EL603 MOVING EAST ON HUNTINGTON MAIN ONE TO FOSTORIA CONNECTION TRACK DERAILED 73RD THROUGH79TH HEAD CARS.,Main,2,1,1,1,NS127997201801,NS127997201801,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.027451 41.072406),New Haven city,"15,843",18,52992,2395199,1852992,1600000US1852992,New Haven,New Haven city,25,C1,N,G4110,A,30823085,12208,41.0679053,-85.0162817,29
CSX,CSX Transportation,2016,164454,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00016445420161118,16,11,,,,,,CSX,CSX Transportation,164454,16,11,,18,11/18/2016,3:20 AM,1,Derailment,0,0,0,0,EVANSVILLE TERMINAL,,,EVANSVILLE,323,18,IN,INDIANA,163,VANDERBURGH,4,58,4,Dark,1,Clear,2,Yard,TRACK 4,1,0,2,South,1,Freight Train,Yes,N302,6,Recorded,6,13000,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,GALX,96065,26,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,95,0,0,0,0,5,0,0,0,0,60676,434,61110,T207,Broken Rail - Detail fracture from shelling or head check  [Desc.Changed-Refer to Current/Prev.Guide,,,T207,Broken Rail - Detail fracture from shelling or head check  [Desc.Changed-Refer to Current/Prev.Guide,1,0,1,0,3,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,37.962372,-87.609363,N30217 PULLING OUT OF TRACK #4 ONTO N02 MAIN TO TAKE ON FUEL STOPPED AND TRIED TO START PULLING AGAIN. CONDUCTOR STARTED WALKING TRAIN AND DISCOVERED CARS 62-66 WERE DERAILED ON WEST RAIL.,Yard,1,1,1,1,CSX000164454201611,CSX000164454201611,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-87.609363 37.962372),Evansville city,"115,749",18,22000,2394710,1822000,1600000US1822000,Evansville,Evansville city,25,C1,Y,G4110,A,122648922,1280018,37.9877366,-87.5347053,17
NS,Norfolk Southern Railway Company,2016,122828,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12282820161120,16,11,,,,,,NS,Norfolk Southern Railway Company,122828,16,11,,20,11/20/2016,9:20 PM,1,Derailment,0,0,0,0,LAKE,,,NEW HAVEN,B367.0,18,IN,INDIANA,3,ALLEN,4,33,4,Dark,1,Clear,2,Yard,EW8,1,0,3,East,1,Freight Train,Yes,366L,8,Estimated,8,10965,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,EAMX,5022,4,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,81,0,30,0,0,4,0,0,0,0,51162,10865,62027,T315,"Switch rod worn, bent, broken, or disconnected",,,T315,"Switch rod worn, bent, broken, or disconnected",1,0,1,0,10,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.074437,-85.057632,"AFTER RECEIVING RESTRICTING SIGNAL AT 4 MILE, THE 366L920 PULLED EAST FROM MAIN 2 TO NORTH LEAD ANDINTO EW8. JUST AFTER ENTERING EW8 WITH 3 UNITS, THE FIRST 5 CARS DERAILED AND PLACED TRAIN INTO EMERGENCY.",Yard,1,1,1,1,NS122828201611,NS122828201611,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.057632 41.074437),Fort Wayne city,"267,927",18,25000,2394798,1825000,1600000US1825000,Fort Wayne,Fort Wayne city,25,C1,Y,G4110,A,286524379,863476,41.0891325,-85.1438998,47
NS,Norfolk Southern Railway Company,2016,122828,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12282820161120,16,11,,,,,,NS,Norfolk Southern Railway Company,122828,16,11,,20,11/20/2016,9:20 PM,1,Derailment,0,0,0,0,LAKE,,,NEW HAVEN,B367.0,18,IN,INDIANA,3,ALLEN,4,33,4,Dark,1,Clear,2,Yard,EW8,1,0,3,East,1,Freight Train,Yes,366L,8,Estimated,8,10965,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,EAMX,5022,4,Yes,,,0,,,,No,3,0,0,0,0,0,0,0,0,0,81,0,30,0,0,4,0,0,0,0,51162,10865,62027,T315,"Switch rod worn, bent, broken, or disconnected",,,T315,"Switch rod worn, bent, broken, or disconnected",1,0,1,0,10,20,10,20,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.074437,-85.057632,"AFTER RECEIVING RESTRICTING SIGNAL AT 4 MILE, THE 366L920 PULLED EAST FROM MAIN 2 TO NORTH LEAD ANDINTO EW8. JUST AFTER ENTERING EW8 WITH 3 UNITS, THE FIRST 5 CARS DERAILED AND PLACED TRAIN INTO EMERGENCY.",Yard,1,1,1,1,NS122828201611,NS122828201611,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.057632 41.074437),New Haven city,"15,843",18,52992,2395199,1852992,1600000US1852992,New Haven,New Haven city,25,C1,N,G4110,A,30823085,12208,41.0679053,-85.0162817,29
CSX,CSX Transportation,2015,145221,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00014522120150422,15,4,,,,,,CSX,CSX Transportation,145221,15,4,,22,4/22/2015,3:10 AM,12,Other impacts,9,1,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,40,4,Dark,2,Cloudy,2,Yard,D09,1,0,3,East,7,Yard/switching,Yes,Y390,10,Estimated,10,0,2,Not Signaled,,Other Than Main Track,L,Special Instructions,,,,,1,Remote control portable transmitter,CRGX,8284,1,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,49,0,23,0,0,1,0,2,0,0,147082,2000,149082,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,0,0,4,40,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759779,-86.328326,THE Y39821 CREW FAILED TO GIVE SUFFICIENT CARS COUNTS AND CONTROL THE MOVEMENT RESULTING IN THE Y39021 SIDE SWIPING THE Q33321.,Yard,1,1,1,1,CSX000145221201504,CSX000145221201504,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.328326 39.759779),Indianapolis city (balance),"880,621",18,36003,2395424,1836003,1600000US1836003,Indianapolis city (balance),Indianapolis city (balance),0,C8,Y,G4110,F,935028527,17916811,39.7766644,-86.1459355,202
CSX,CSX Transportation,2015,145221,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00014522120150422,15,4,,,,,,CSX,CSX Transportation,145221,15,4,,22,4/22/2015,3:10 AM,12,Other impacts,9,1,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,40,4,Dark,2,Cloudy,2,Yard,D09,1,0,3,East,7,Yard/switching,Yes,Y390,10,Estimated,10,0,2,Not Signaled,,Other Than Main Track,L,Special Instructions,,,,,1,Remote control portable transmitter,CRGX,8284,1,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,49,0,23,0,0,1,0,2,0,0,147082,2000,149082,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,0,0,4,40,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759779,-86.328326,THE Y39821 CREW FAILED TO GIVE SUFFICIENT CARS COUNTS AND CONTROL THE MOVEMENT RESULTING IN THE Y39021 SIDE SWIPING THE Q33321.,Yard,1,1,1,1,CSX000145221201504,CSX000145221201504,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.328326 39.759779),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
CSX,CSX Transportation,2015,145221,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00014522120150422,15,4,,,,,,CSX,CSX Transportation,145221,15,4,,22,4/22/2015,3:10 AM,12,Other impacts,9,1,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,40,4,Dark,2,Cloudy,2,Yard,D09,1,0,3,East,7,Yard/switching,Yes,Y390,10,Estimated,10,0,2,Not Signaled,,Other Than Main Track,L,Special Instructions,,,,,1,Remote control portable transmitter,CRGX,8284,1,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,49,0,23,0,0,1,0,2,0,0,147082,2000,149082,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,0,0,4,40,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759779,-86.328326,THE Y39821 CREW FAILED TO GIVE SUFFICIENT CARS COUNTS AND CONTROL THE MOVEMENT RESULTING IN THE Y39021 SIDE SWIPING THE Q33321.,Yard,1,1,1,1,CSX000145221201504,CSX000145221201504,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.328326 39.759779),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
CSX,CSX Transportation,2018,175846,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00017584620180416,18,4,,,,,,CSX,CSX Transportation,175846,18,4,,16,4/16/2018,8:05 PM,1,Derailment,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,35,3,Dusk,6,Snow,2,Yard,BOW/NORTH DEPARTURE,1,0,3,East,1,Freight Train,Yes,Q310,9,Estimated,9,13552,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CSXT,243514,3,No,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,100,0,19,0,0,8,0,1,0,0,27926,65467,93393,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,"Q31016 WAS PULLING DOWN THE BOW TRACK AND DERAILED AT A DIRT ROAD CROSSING DUE TO INEFFECTIVE TIES,WIDE GAGE.",Yard,1,1,1,1,CSX000175846201804,CSX000175846201804,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Indianapolis city (balance),"880,621",18,36003,2395424,1836003,1600000US1836003,Indianapolis city (balance),Indianapolis city (balance),0,C8,Y,G4110,F,935028527,17916811,39.7766644,-86.1459355,202
CSX,CSX Transportation,2018,175846,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00017584620180416,18,4,,,,,,CSX,CSX Transportation,175846,18,4,,16,4/16/2018,8:05 PM,1,Derailment,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,35,3,Dusk,6,Snow,2,Yard,BOW/NORTH DEPARTURE,1,0,3,East,1,Freight Train,Yes,Q310,9,Estimated,9,13552,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CSXT,243514,3,No,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,100,0,19,0,0,8,0,1,0,0,27926,65467,93393,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,"Q31016 WAS PULLING DOWN THE BOW TRACK AND DERAILED AT A DIRT ROAD CROSSING DUE TO INEFFECTIVE TIES,WIDE GAGE.",Yard,1,1,1,1,CSX000175846201804,CSX000175846201804,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
CSX,CSX Transportation,2018,175846,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00017584620180416,18,4,,,,,,CSX,CSX Transportation,175846,18,4,,16,4/16/2018,8:05 PM,1,Derailment,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,35,3,Dusk,6,Snow,2,Yard,BOW/NORTH DEPARTURE,1,0,3,East,1,Freight Train,Yes,Q310,9,Estimated,9,13552,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CSXT,243514,3,No,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,100,0,19,0,0,8,0,1,0,0,27926,65467,93393,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,"Q31016 WAS PULLING DOWN THE BOW TRACK AND DERAILED AT A DIRT ROAD CROSSING DUE TO INEFFECTIVE TIES,WIDE GAGE.",Yard,1,1,1,1,CSX000175846201804,CSX000175846201804,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
GTW,GRAND TRUNK WESTERN RAILROAD INC.,2018,975788,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=GTW97578820181014,18,10,,,,,,GTW,GRAND TRUNK WESTERN RAILROAD INC.,975788,18,10,283370J,14,10/14/2018,3:00 AM,7,Hwy-rail crossing,0,0,0,0,SOUTH BEND,,,MISHAWAKA,106.46,18,IN,INDIANA,141,ST JOSEPH,4,37,4,Dark,1,Clear,1,Main,MAIN #1,4,42.42,4,West,1,Freight Train,Yes,M371,43,Estimated,43,7229,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0,Not a remotely controlled operation,CN,2625,1,,,,0,,,,No,4,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,100,15137,15237,M308,Highway user deliberately disregarded crossing warning devices,,,M308,Highway user deliberately disregarded crossing warning devices,1,0,1,0,6,30,6,30,0,0,0,0,0,3,0,3,0,3,0,3,CWR,000-000-000,41.69881,-86.15474,"DRIVER WENT PAST A VEHICLE STOPPED AT THE DAY ROAD CROSSING AND DROVE AROUND THE ACTIVATED CROSSINGGATES WHEN HER VEHICLE WAS HIT BY THE ONCOMING TRAIN. DRIVER AND TWO PASSENGERS WERE TRANSPORTED FORINJURIES. ALL WARNING DEVICES WERE ACTIVATED AND WORKING AS INTENDED. UNIT CN 2625 HAD MINOR DAMAGE, CROSSING SIGNALS WERE DAMAGED.",Main,4,No,No,1,GTW975788201810,GTW975788201810,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-86.15474 41.69881),Mishawaka city,"50,913",18,49932,2395354,1849932,1600000US1849932,Mishawaka,Mishawaka city,25,C1,Y,G4110,A,46694802,903400,41.6766055,-86.1653558,5
CSX,CSX Transportation,2015,153169,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00015316920151012,15,10,,,,,,CSX,CSX Transportation,153169,15,10,,12,10/12/2015,6:45 PM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,65,2,Day,1,Clear,2,Yard,3 CLASS,1,0,3,East,6,Cut of cars,No,,7,Estimated,7,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,PROX,93207,1,No,PROX,93207,1,No,,,No,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26119,0,26119,E24C,Center plate disengaged from truck (car off center),,,E24C,Center plate disengaged from truck (car off center),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759222,-86.353899,DURING NORMAL HUMP OPERATIONS CAR ACFX 72246 WAS HUMPED INTO 003 CLASS AT 1806 SHORTLY AFTER PROX 93207 WAS HUMPED ONTO 003 CLASS. COUPLED INTO ACFX 72246 CAUSING THE TRUCKS ON THE B-END TO COME OUT OF THE BOLSTER NOT DERAILING.,Yard,1,1,1,1,CSX000153169201510,CSX000153169201510,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.353899 39.759222),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
CSX,CSX Transportation,2015,153169,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00015316920151012,15,10,,,,,,CSX,CSX Transportation,153169,15,10,,12,10/12/2015,6:45 PM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,65,2,Day,1,Clear,2,Yard,3 CLASS,1,0,3,East,6,Cut of cars,No,,7,Estimated,7,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,PROX,93207,1,No,PROX,93207,1,No,,,No,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26119,0,26119,E24C,Center plate disengaged from truck (car off center),,,E24C,Center plate disengaged from truck (car off center),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759222,-86.353899,DURING NORMAL HUMP OPERATIONS CAR ACFX 72246 WAS HUMPED INTO 003 CLASS AT 1806 SHORTLY AFTER PROX 93207 WAS HUMPED ONTO 003 CLASS. COUPLED INTO ACFX 72246 CAUSING THE TRUCKS ON THE B-END TO COME OUT OF THE BOLSTER NOT DERAILING.,Yard,1,1,1,1,CSX000153169201510,CSX000153169201510,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.353899 39.759222),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
CSX,CSX Transportation,2021,200007,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020000720210910,21,9,,,,,,CSX,CSX Transportation,200007,21,9,,10,9/10/2021,11:30 PM,4,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,70,4,Dark,1,Clear,2,Yard,NORTH HUMP LEAD,1,0,4,West,7,Yard/switching,Yes,Y390,4,Estimated,7,0,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,TTGX,974520,20,Yes,,,0,No,0,0,No,1,0,0,0,0,0,0,0,0,0,22,0,8,0,0,2,0,0,0,0,47572,0,65163,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,39.759791,-86.327526,Y39110 FAILED TO PROTECT MOVEMENT RESULTING IN COLLISION WITH Y39010 .,Yard,1,1,1,1,CSX000200007202109,CSX000200007202109,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Indianapolis city (balance),"880,621",18,36003,2395424,1836003,1600000US1836003,Indianapolis city (balance),Indianapolis city (balance),0,C8,Y,G4110,F,935028527,17916811,39.7766644,-86.1459355,202
CSX,CSX Transportation,2021,200007,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020000720210910,21,9,,,,,,CSX,CSX Transportation,200007,21,9,,10,9/10/2021,11:30 PM,4,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,70,4,Dark,1,Clear,2,Yard,NORTH HUMP LEAD,1,0,4,West,7,Yard/switching,Yes,Y390,4,Estimated,7,0,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,TTGX,974520,20,Yes,,,0,No,0,0,No,1,0,0,0,0,0,0,0,0,0,22,0,8,0,0,2,0,0,0,0,47572,0,65163,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,39.759791,-86.327526,Y39110 FAILED TO PROTECT MOVEMENT RESULTING IN COLLISION WITH Y39010 .,Yard,1,1,1,1,CSX000200007202109,CSX000200007202109,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
